ID,country_group,lead type ,lead type,User_grade2,Custom_link ,User_type2,Age of lead,Win/Loss
69642,United States,email,UP,B6,0,C,3,1
69643,United States,Direct,IN,B6,0,C,1,1
69644,India,Dir,UP,B6,0,C,0,1
69645,India,Direct,HS,B7,0,A,10,0
69646,India,Phone,Phone,B2,1,B,0,1
69647,India,www.google.com,IN,B7,0,B,26,0
69648,India,www.google.co.in,GC,B2,0,B,9,0
69649,India,www.google.com,TR,B2,0,A,18,0
69650,India,Dir,TR,B2,0,A,10,0
69651,India,blog,BS,B5,0,A,3,0
69652,India,www.google.com,TR,B7,0,A,4,0
69653,India,Referral_Program,HS,B7,0,A,8,0
69654,India,Phone,Phone,B5,0,A,8,0
69655,India,hs_email,TR,B3,0,B,10,0
69656,India,Phone,UP,B7,0,A,5,0
69657,India,Dir,TR,B5,0,B,11,0
69658,India,google-search,TR,B4,0,A,32,0
69659,India,www.quora.com,TR,B1,0,A,3,0
69660,United States,www.bing.com,IN,B7,0,A,24,0
69661,India,Phone,Phone,B7,0,A,17,0
69662,India,google-search,HS,B5,0,B,10,0
69663,India,intercom-intercom,Intercom,B7,0,A,10,0
69664,India,Dir,TR,B5,0,A,22,0
69665,India,General Enquiry,UP,B7,0,A,37,0
69666,India,google-search,IN,B7,0,B,10,0
69667,India,Dir,TR,B4,0,A,5,0
69668,India,Dir,TR,B4,0,A,4,0
69669,India,Dir,TR,B7,0,A,16,0
69670,India,google-search,EN,B5,1,C,75,0
69671,India,Direct,EN,B6,0,C,10,0
69672,India,Custom Payment Link,Custom Link,B6,1,C,74,0
69673,India,Direct,EN,B6,0,C,10,0
69674,India,Direct,EN,B6,0,C,33,0
69675,India,Dir,UP,B7,0,C,0,1
69676,India,Dir,UP,B7,0,C,0,1
69677,India,Direct,EN,B6,0,C,10,0
69678,ROW,Dir,EN,B5,0,B,5,0
69679,India,google-search,HS,B7,0,A,73,0
69680,India,android-app,IN,B2,0,A,1,0
69681,India,blog,BS,B7,0,A,10,0
69682,India,blog,BS,B7,0,A,10,0
69683,India,hs_email,TR,B7,0,A,4,0
69684,India,android-app,TR,B5,0,B,2,0
69685,India,android-app,Like,B7,0,B,10,0
69686,India,android-app,Like,B7,1,B,16,1
69687,India,youtube-intercom,Blank,B7,0,A,30,0
69688,India,android-app,Like,B7,0,B,10,0
69689,India,android-app,Like,B7,0,B,10,0
69690,India,android-app,Like,B7,0,B,10,0
69691,India,android-app,Like,B6,0,B,4,0
69692,ROW,app,HS,B7,0,A,10,0
69693,ROW,Direct,TR,B6,0,C,36,0
69694,ROW,Direct,IN,B6,0,C,10,0
69695,ROW,Direct,IN,B6,1,C,0,1
69696,ROW,iPhone-app,TR,B6,0,C,10,0
69697,India,Custom Payment Link,EN,B6,1,C,0,1
69698,India,Phone,UP,B7,0,B,3,0
69699,India,Phone,UP,B7,0,A,17,0
69700,India,Dir,TR,B1,0,A,2,0
69701,India,blog,BS,B7,0,B,10,0
69702,India,intercom-intercom,Intercom,B7,0,A,10,0
69703,India,android-app,IN,B5,0,C,10,0
69704,India,android-app,Like,B5,0,C,10,0
69705,India,Dir,EN,B3,0,C,1,0
69706,India,Dir,EN,B4,1,C,1,1
69707,India,android-app,Like,B5,0,C,27,0
69708,India,Custom Payment Link,Custom Link,B4,1,C,0,1
69709,India,android-app,IN,B5,0,C,10,0
69710,India,Dir,TR,B5,0,C,10,0
69711,India,Dir,TR,B6,0,C,10,0
69712,India,android-app,Like,B5,0,C,10,0
69713,India,Dir,TR,B3,0,B,2,0
69714,India,Dir,TR,B3,0,B,0,0
69715,India,www.quora.com,EN,B4,0,B,3,0
69716,India,Dir,HS,B4,0,A,17,0
69717,India,Direct,EN,B6,0,B,10,0
69718,India,intercom-intercom,Intercom,B7,0,B,10,0
69719,India,Direct,IN,B5,1,B,1,1
69720,India,Out Bound call-crm-lead-form,UP,B7,0,B,16,0
69721,India,www.youtube.com,EN,B6,0,B,16,0
69722,India,www.youtube.com,TR,B4,0,A,58,0
69723,India,blog,BS,B7,0,A,10,0
69724,ROW,Phone,UP,B7,0,C,6,0
69725,India,Dir,UP,B4,0,C,0,1
69726,India,www.google.co.in,HS,B2,0,A,10,0
69727,United States,Dir,TR,B2,0,A,10,0
69728,India,www.google.co.in,TR,B7,0,A,10,0
69729,India,Outbound Calls,UP,B7,0,B,22,0
69730,United States,Dir,IN,B6,0,C,10,0
69731,India,Custom Payment Link,Custom Link,B7,1,C,0,1
69732,United States,Dir,EN,B7,0,C,1,0
69733,United States,email,UP,B6,0,C,21,0
69734,United States,Phone,UP,B7,1,C,0,1
69735,United States,bing,EN,B6,0,C,5,0
69736,India,Custom Payment Link,Phone,B6,1,C,0,1
69737,United States,Phone,UP,B7,0,A,8,0
69738,India,www.youtube.com,EN,B7,0,A,8,0
69739,India,Dir,TR,B7,0,A,10,0
69740,India,Dir,TR,B1,0,A,4,0
69741,India,google-search,TR,B1,0,A,74,0
69742,India,blog,TR,B2,0,A,10,0
69743,India,Dir,TR,B1,0,A,18,0
69744,United States,General Enquiry,UP,B7,0,A,12,0
69745,India,www.google.com,HS,B7,0,A,4,0
69746,India,Phone,UP,B5,0,A,0,1
69747,India,www.youtube.com,IN,B2,0,A,41,0
69748,United States,shareasale,HS,B7,0,C,16,0
69749,ROW,email,UP,B5,0,B,32,0
69750,India,google-search,TR,B4,0,A,9,0
69751,India,www.google.co.in,TR,B6,0,B,31,0
69752,India,intercom-intercom,Intercom,B3,0,B,10,0
69753,India,Dir,IN,B2,0,A,10,0
69754,India,google-search,TR,B1,0,A,1,0
69755,India,iPhone-app,IN,B7,0,A,6,0
69756,India,google-search,TR,B7,0,A,10,0
69757,India,Dir,EN,B7,0,A,10,0
69758,India,Dir,TR,B1,0,A,10,0
69759,India,Custom Payment Link,Phone,B6,1,A,0,1
69760,India,intercom-intercom,Intercom,B7,0,A,10,0
69761,India,bing,IN,B5,0,B,14,0
69762,ROW,www.google.co.uk,EN,B6,0,C,10,0
69763,India,Dir,EN,B1,0,A,1,0
69764,United States,shareasale,HS,B4,0,C,0,0
69765,United States,Dir,TR,B1,0,A,51,0
69766,India,www.google.co.in,TR,B4,0,A,12,0
69767,India,Dir,TR,B7,0,A,6,0
69768,ROW,www.google.ca,IN,B7,0,A,10,0
69769,India,Dir,EN,B1,0,A,1,0
69770,India,seshajobs.com,HS,B7,0,A,31,0
69771,India,blog,BS,B7,0,A,10,0
69772,ROW,Dir,HS,B3,0,C,47,0
69773,India,Dir,IN,B7,0,B,5,0
69774,India,Phone,Blank,B7,0,A,11,0
69775,India,google-search,HS,B2,0,A,8,0
69776,ROW,intercom-intercom,Intercom,B7,0,A,10,0
69777,India,google-search,IN,B4,0,A,3,0
69778,India,Referral,HS,B7,0,A,104,0
69779,India,blog,BS,B4,0,A,10,0
69780,India,duckduckgo.com,HS,B7,0,B,1,0
69781,India,blog,BS,B7,0,A,10,0
69782,India,Dir,TR,B7,0,A,4,0
69783,United States,blog,BS,B7,0,A,10,0
69784,United States,intercom-intercom,Intercom,B7,0,B,10,0
69785,India,intercom-intercom,Intercom,B7,0,A,10,0
69786,United States,iPhone-app,TR,B6,0,B,2,0
69787,United States,Dir,EN,B5,0,A,10,0
69788,United States,iPhone-app,TR,B6,0,B,10,0
69789,United States,Phone,Phone,B5,1,B,0,1
69790,ROW,intercom-intercom,Intercom,B7,0,A,10,0
69791,India,android-app,TR,B5,0,B,10,0
69792,India,Dir,EN,B7,0,A,1,0
69793,India,www.google.co.in,EN,B2,0,A,6,0
69794,ROW,www.google.com,EN,B1,0,A,6,0
69795,India,bing,TR,B1,0,A,34,0
69796,India,bing,TR,B1,0,B,34,0
69797,India,Dir,HS,B1,0,A,6,0
69798,India,Dir,HS,B4,0,A,10,0
69799,ROW,bing,IN,B7,0,A,41,0
69800,India,google-search,GC,B7,0,A,10,0
69801,India,Dir,TR,B7,0,A,10,0
69802,United States,iPhone-app,IN,B7,0,A,5,0
69803,India,search.yahoo.com,HS,B7,0,A,36,0
69804,India,Custom Payment Link,Phone,B6,1,A,0,1
69805,ROW,Custom Payment Link,TR,B6,0,B,10,0
69806,India,www.google.com,TR,B2,0,A,4,0
69807,India,Dir,UP,B6,0,C,0,1
69808,ROW,Custom Payment Link,EN,B7,0,C,3,0
69809,United States,ETMediaLabs-fb,EN,B3,0,A,14,0
69810,India,www.youtube.com,HS,B1,0,A,10,0
69811,India,www.youtube.com,HS,B1,0,A,20,0
69812,India,intercom-intercom,Intercom,B7,0,A,5,0
69813,United States,Custom Payment Link,EN,B7,0,B,10,0
69814,United States,Dir,GC,B7,1,A,3,1
69815,India,google-search,IN,B7,0,A,14,0
69816,India,Direct,TR,B6,0,B,10,0
69817,India,Dir,TR,B5,0,A,1,0
69818,India,blog,BS,B7,0,A,10,0
69819,India,Dir,TR,B4,0,A,61,0
69820,ROW,Phone,UP,B3,0,B,6,0
69821,ROW,blog,BS,B1,0,A,11,0
69822,United States,google-search,HS,B3,0,C,0,1
69823,ROW,Dir,IN,B7,0,A,10,0
69824,India,www.google.com,HS,B6,0,C,10,0
69825,ROW,google-search,TR,B6,0,C,10,0
69826,India,Phone,UP,B7,0,B,18,0
69827,India,www.google.com,TR,B7,0,A,10,0
69828,India,www.google.com,TR,B7,0,B,5,0
69829,United States,www.google.com,TR,B7,0,B,6,0
69830,United States,Dir,HS,B1,0,A,11,0
69831,India,Direct,TR,B6,0,B,10,0
69832,India,Custom Payment Link,Custom Link,B5,1,A,13,0
69833,India,www.google.co.in,HS,B5,0,B,10,0
69834,India,www.google.co.in,EN,B5,0,B,10,0
69835,India,www.google.co.in,TR,B6,0,B,7,0
69836,United States,google-search,TR,B4,0,A,23,0
69837,India,blog,BS,B7,0,A,10,0
69838,India,blog,BS,B7,0,A,10,0
69839,India,www.google.co.in,EN,B2,0,A,3,0
69840,India,Dir,TR,B1,0,A,10,0
69841,India,www.google.co.in,IN,B2,0,A,10,0
69842,India,www.quora.com,TR,B5,0,B,14,0
69843,India,Dir,TR,B3,0,A,4,0
69844,United States,Dir,HS,B6,0,C,10,0
69845,United States,www.google.com,EN,B4,0,C,0,1
69846,United States,www.google.com,TR,B6,0,C,12,0
69847,United States,www.google.com,HS,B4,0,C,0,1
69848,India,Dir,TR,B4,0,A,6,0
69849,India,blog,BS,B7,0,B,15,0
69850,India,intercom-intercom,Intercom,B7,0,A,10,0
69851,India,Dir,IN,B4,0,B,10,0
69852,India,Dir,EN,B4,0,B,17,1
69853,United States,Dir,HS,B3,0,A,1,1
69854,United States,www.google.com,Like,B6,0,B,10,0
69855,ROW,Dir,TR,B5,0,A,10,0
69856,India,Dir,HS,B7,0,A,68,0
69857,India,Phone,UP,B5,1,C,0,1
69858,India,Custom Payment Link,Custom Link,B5,1,C,0,1
69859,United States,search.yahoo.com,TR,B6,0,C,0,1
69860,India,Custom Payment Link,Custom Link,B6,0,C,0,1
69861,India,Referral,UP,B7,0,A,3,0
69862,United States,Direct,HS,B7,0,B,4,0
69863,India,google-search,TR,B7,0,A,2,0
69864,India,Dir,IN,B1,0,A,44,0
69865,India,email,UP,B7,1,B,1,1
69866,India,www.google.co.in,IN,B4,0,A,2,0
69867,India,www.google.co.in,TR,B7,0,A,17,0
69868,India,google-search,GC,B2,0,B,10,0
69869,India,Dir,TR,B7,0,B,141,0
69870,India,google-search,TR,B5,0,B,26,0
69871,India,www.youtube.com,TR,B5,0,B,10,0
69872,India,Dir,IN,B1,1,A,0,1
69873,India,google-search,TR,B5,0,B,1,0
69874,India,google-search,TR,B5,0,A,31,0
69875,India,youtube,TR,B7,0,B,10,0
69876,India,bing,TR,B6,0,B,8,0
69877,India,google-search,TR,B7,0,B,10,0
69878,India,Dir,TR,B1,0,A,10,0
69879,India,Phone,Phone,B7,0,A,12,0
69880,United States,www.google.com,IN,B4,0,A,10,0
69881,India,www.google.co.in,IN,B5,0,A,7,0
69882,ROW,Dir,EN,B2,0,A,7,0
69883,India,Dir,TR,B7,0,A,10,0
69884,India,www.youtube.com,EN,B1,0,A,10,0
69885,India,Dir,IN,B1,0,A,67,0
69886,India,Dir,IN,B7,0,A,3,0
69887,United States,www.youtube.com,HS,B7,0,A,5,0
69888,India,www.google.co.in,TR,B5,0,A,4,0
69889,India,ETMediaLabs-fb,HS,B1,0,A,24,0
69890,United States,www.google.com,TR,B3,0,A,21,0
69891,India,google-search,TR,B7,0,A,11,0
69892,ROW,Dir,TR,B6,0,C,10,0
69893,India,Dir,UP,B6,1,C,0,1
69894,India,Dir,UP,B6,1,C,0,1
69895,United States,bing,EN,B6,0,C,10,0
69896,India,www.google.co.in,TR,B3,0,B,2,0
69897,United States,android-app,EN,B6,0,B,-131,0
69898,India,android-app,IN,B2,0,A,8,0
69899,United States,Phone,Phone,B7,0,A,8,0
69900,United States,iPhone-app,TR,B7,0,C,10,0
69901,India,www.youtube.com,TR,B1,0,A,3,0
69902,United States,www.google.com,TR,B7,0,B,10,0
69903,India,Dir,TR,B7,0,B,2,0
69904,India,youtube,EN,B7,0,A,10,0
69905,India,Referral_Program,HS,B7,0,A,123,0
69906,India,Dir,TR,B7,0,A,3,0
69907,India,Phone,Blank,B7,0,A,20,0
69908,India,google-search,TR,B7,0,B,35,0
69909,India,Dir,IN,B6,0,C,0,1
69910,India,blog,BS,B7,0,A,10,0
69911,India,www.google.co.in,EN,B5,1,C,1,1
69912,India,www.google.co.in,GC,B7,0,A,10,0
69913,United States,google-search,EN,B1,0,B,2,0
69914,India,www.google.com,EN,B5,0,A,5,0
69915,United States,google-search,IN,B3,0,B,13,0
69916,India,google-search,EN,B7,0,A,17,0
69917,ROW,blog,BS,B7,0,A,3,0
69918,United States,google-search,IN,B6,1,C,0,1
69919,United States,quora,EN,B4,1,A,6,0
69920,United States,Dir,TR,B7,0,A,12,0
69921,India,Dir,TR,B7,0,A,26,0
69922,India,Dir,TR,B7,0,A,1,0
69923,India,bing,TR,B3,0,A,10,0
69924,ROW,Dir,IN,B7,0,A,5,0
69925,India,Dir,TR,B2,0,A,26,0
69926,India,google-search,EN,B2,0,A,28,0
69927,India,google-search,TR,B2,0,B,1,0
69928,India,hs_email,TR,B7,0,B,45,0
69929,India,google-search,HS,B1,0,A,10,0
69930,India,Phone-crm-lead-form,UP,B7,0,A,12,0
69931,India,Dir,TR,B3,0,A,10,0
69932,India,youtube.com,TR,B1,1,C,1,1
69933,United States,Phone,Phone,B7,0,A,44,0
69934,India,Phone,Phone,B7,0,A,6,0
69935,India,www.quora.com,TR,B7,0,A,10,0
69936,India,www.google.co.in,EN,B3,0,A,10,0
69937,India,www.youtube.com,EN,B5,1,A,0,1
69938,ROW,direct sales-NityoIN,Affiliate,B7,0,B,24,0
69939,ROW,direct sales-NityoIN,Affiliate,B7,0,A,24,0
69940,ROW,direct sales-NityoIN,Affiliate,B7,0,B,24,0
69941,ROW,NityoIN,Blank,B7,0,A,24,0
69942,India,Mailer,TR,B5,0,B,29,0
69943,India,Dir,TR,B5,1,A,1,1
69944,India,blog,BS,B7,0,A,10,0
69945,India,www.google.com,EN,B5,0,B,8,0
69946,India,blog,BS,B7,0,A,6,0
69947,ROW,iPhone-app,TR,B5,0,C,10,0
69948,ROW,www.google.co.uk,TR,B7,0,C,4,0
69949,ROW,www.google.co.uk,TR,B5,0,C,10,0
69950,India,Phone-crm-lead-form,UP,B7,0,A,5,0
69951,India,Phone,Phone,B7,0,A,2,0
69952,United States,Phone,Phone,B6,0,C,6,1
69953,United States,www.youtube.com,TR,B1,0,A,1,0
69954,India,Dir,TR,B7,0,A,30,0
69955,India,www.google.co.in,TR,B1,0,A,19,0
69956,India,Phone,Phone,B7,0,A,98,0
69957,India,Phone,Phone,B7,0,A,13,0
69958,India,Direct,IN,B6,1,C,0,1
69959,India,Custom Payment Link,IN,B6,0,C,0,1
69960,India,Direct,TR,B6,1,C,15,1
69961,India,Custom Payment Link,Custom Link,B5,1,C,0,1
69962,India,www.quora.com,IN,B1,1,C,2,1
69963,India,Dir,IN,B7,0,C,10,0
69964,India,Dir,IN,B6,1,C,0,1
69965,India,Direct,IN,B7,0,C,10,0
69966,India,Direct,IN,B6,1,C,2,1
69967,India,Direct,TR,B6,0,C,18,0
69968,India,Dir,TR,B6,0,B,10,0
69969,India,learning.edureka.co,TR,B6,0,B,10,0
69970,India,www.google.co.in,TR,B5,0,B,30,0
69971,India,www.google.com,TR,B7,0,A,9,0
69972,India,Dir,TR,B6,0,B,0,0
69973,India,Dir,TR,B6,0,B,10,0
69974,ROW,www.google.ca,HS,B1,0,A,31,0
69975,India,Dir,HS,B5,0,C,10,0
69976,India,Dir,HS,B3,0,A,5,0
69977,ROW,blog,BS,B7,0,A,10,0
69978,India,Dir,TR,B2,0,A,14,0
69979,India,android-app,TR,B7,0,B,11,0
69980,India,Dir,TR,B1,0,A,10,0
69981,India,Dir,TR,B7,0,A,3,0
69982,India,google-search,GC,B7,0,A,25,0
69983,India,Phone,UP,B7,0,A,92,0
69984,United States,www.youtube.com,TR,B7,0,A,10,0
69985,India,google-search,TR,B4,0,B,10,0
69986,India,Phone,UP,B5,0,B,5,1
69987,India,iPhone-app,IN,B7,0,A,26,0
69988,India,Dir,TR,B2,0,A,10,0
69989,India,www.google.co.in,IN,B2,0,A,10,0
69990,United States,Dir,TR,B7,0,A,4,0
69991,India,android-app,TR,B6,0,C,10,0
69992,India,Direct,EN,B6,0,C,10,0
69993,India,blog,BS,B7,0,A,1,0
69994,India,www.google.com,HS,B7,0,A,3,0
69995,India,www.youtube.com,TR,B4,0,A,4,0
69996,India,Dir,TR,B7,0,B,9,0
69997,India,www.youtube.com,HS,B5,1,B,2,1
69998,India,Dir,TR,B7,0,A,10,0
69999,India,www.google.co.in,HS,B3,0,A,10,0
70000,India,Dir,TR,B1,0,A,2,0
70001,India,www.google.co.in,TR,B7,0,A,14,0
70002,India,Dir,TR,B7,0,A,1,0
70003,India,google-search,IN,B1,0,A,19,0
70004,India,google-search,HS,B7,0,A,21,0
70005,India,Dir,IN,B7,0,A,1,0
70006,India,www.google.co.in,Phone,B7,0,B,5,0
70007,United States,www.google.com,HS,B7,0,A,4,0
70008,India,Dir,TR,B1,0,A,10,0
70009,India,android-app,IN,B7,1,A,7,1
70010,India,intercom-intercom,Intercom,B7,0,B,10,0
70011,ROW,#NAME?,RC,B6,0,B,7,0
70012,United States,hd-intercom,Intercom,B7,0,B,6,0
70013,India,Dir,TR,B1,0,A,10,0
70014,India,www.youtube.com,HS,B4,0,A,64,0
70015,India,blog,BS,B7,0,A,1,0
70016,ROW,direct sales-NityoIN,Affiliate,B7,0,A,51,0
70017,India,lms-intercom,Intercom,B7,0,B,10,0
70018,ROW,NityoIN,Blank,B7,0,A,51,0
70019,India,blog,BS,B7,0,A,70,0
70020,India,google-search,IN,B7,0,A,16,0
70021,India,com.google.android.googlequicksearchbox,EN,B7,0,A,5,0
70022,United States,Dir,TR,B7,0,B,10,0
70023,India,m.facebook.com,TR,B1,0,A,3,0
70024,ROW,blog,BS,B7,0,A,14,0
70025,ROW,intercom-intercom,Intercom,B7,0,B,10,0
70026,ROW,Dir,TR,B7,0,A,13,0
70027,United States,google-search,TR,B6,0,C,10,0
70028,India,Dir,TR,B7,0,A,10,0
70029,United States,Phone,Phone,B7,0,A,12,0
70030,India,Dir,TR,B1,0,A,22,0
70031,India,Dir,HS,B7,0,B,17,0
70032,India,Dir,IN,B4,0,A,34,0
70033,India,Dir,TR,B7,0,A,10,0
70034,India,blog,TR,B7,0,A,10,0
70035,India,email,Phone,B7,0,A,22,0
70036,India,blog,BS,B7,0,A,15,0
70037,India,hs_email,TR,B2,0,A,10,0
70038,India,Direct,TR,B7,0,A,10,0
70039,India,intercom-intercom,Intercom,B7,0,A,10,0
70040,India,hs_email,HS,B1,0,A,32,0
70041,India,Dir,HS,B2,0,B,3,0
70042,India,Dir,HS,B7,0,A,3,0
70043,India,Dir,IN,B5,0,B,66,0
70044,India,Dir,TR,B7,0,A,1,0
70045,United States,Direct,EN,B4,1,A,1,1
70046,United States,www.google.com,IN,B4,0,A,10,0
70047,India,Dir,TR,B7,0,A,8,0
70048,India,android-app,Phone,B2,0,A,2,0
70049,India,www.google.co.in,EN,B7,1,A,13,1
70050,India,google-search,TR,B1,0,A,4,0
70051,ROW,Dir,TR,B3,0,A,10,0
70052,India,Phone,Blank,B7,0,A,32,0
70053,India,Dir,TR,B2,0,A,3,0
70054,India,Dir,EN,B3,0,A,11,0
70055,India,Dir,TR,B1,0,A,5,0
70056,India,Dir,TR,B2,0,A,10,0
70057,India,www.youtube.com,GC,B7,0,A,1,0
70058,India,www.google.co.in,EN,B4,0,A,-2,0
70059,India,Dir,EN,B5,0,A,41,0
70060,India,Dir,IN,B3,0,A,45,0
70061,India,www.google.co.in,IN,B7,0,A,1,0
70062,United States,Dir,HS,B6,0,C,10,0
70063,India,intercom-intercom,Intercom,B7,0,A,10,0
70064,India,www.google.com,GC,B7,0,A,10,0
70065,India,Phone,Blank,B7,0,A,18,0
70066,India,Custom Payment Link,Phone,B7,1,A,0,1
70067,India,Intercom,UP,B7,0,A,8,0
70068,India,intercom-intercom,Intercom,B7,0,B,10,0
70069,India,Dir,IN,B4,0,A,16,0
70070,United States,Phone,Phone,B6,0,C,12,1
70071,ROW,Referral,UP,B7,0,A,22,0
70072,India,Dir,HS,B2,0,A,10,0
70073,United States,google-search,HS,B5,0,C,10,0
70074,India,Custom Payment Link,Custom Link,B4,1,C,0,1
70075,United States,Phone,Phone,B4,0,C,45,0
70076,United States,blog,BS,B6,0,A,10,0
70077,United States,google-search,HS,B4,0,B,10,0
70078,United States,google-search,EN,B4,0,A,4,0
70079,India,bing,TR,B7,0,A,18,0
70080,India,Dir,TR,B6,0,A,10,0
70081,India,www.google.com,EN,B7,1,A,1,1
70082,India,blog,BS,B7,0,A,3,0
70083,India,Dir,EN,B5,0,A,13,0
70084,United States,Dir,EN,B2,0,A,10,0
70085,United States,Facebook,UP,B7,0,A,13,0
70086,India,Dir,EN,B2,0,A,14,0
70087,India,blog,BS,B7,0,A,1,0
70088,India,Dir,TR,B5,0,B,10,0
70089,United States,www.google.com,HS,B5,0,A,63,0
70090,India,bing,IN,B7,0,A,10,0
70091,United States,youtube,TR,B3,0,A,5,0
70092,India,www.youtube.com,TR,B7,0,A,12,0
70093,India,www.google.co.in,HS,B6,0,C,4,0
70094,ROW,NityoUS,Blank,B7,0,A,29,0
70095,ROW,direct sales-NityoUS,Affiliate,B7,0,B,29,0
70096,United States,bing,HS,B7,0,C,15,0
70097,United States,android-app,TR,B7,0,C,10,0
70098,India,Dir,TR,B3,0,A,20,0
70099,United States,www.google.com,TR,B6,0,B,12,0
70100,United States,google-search,TR,B6,0,C,10,0
70101,India,Dir,IN,B7,0,B,36,0
70102,United States,www.google.com,EN,B7,1,A,0,1
70103,India,Dir,IN,B1,0,A,10,0
70104,India,Phone,Phone,B7,0,A,5,0
70105,ROW,coinsutra.com,TR,B7,0,A,8,0
70106,United States,Dir,TR,B5,0,B,10,0
70107,United States,Dir,IN,B7,0,B,2,0
70108,United States,Dir,TR,B7,0,A,4,1
70109,India,android-app,Like,B1,0,A,3,0
70110,India,Dir,HS,B7,0,A,70,0
70111,India,Dir,TR,B7,0,A,10,0
70112,India,Dir,HS,B7,0,B,10,0
70113,United States,Dir,TR,B7,0,A,9,0
70114,India,google-dis,TR,B1,0,A,35,0
70115,India,Dir,HS,B2,0,A,10,0
70116,India,Dir,TR,B1,0,A,89,0
70117,ROW,www.youtube.com,HS,B2,0,A,19,0
70118,United States,Dir,TR,B4,0,A,10,0
70119,India,Dir,EN,B1,0,A,27,0
70120,India,www.google.co.in,TR,B5,0,A,10,0
70121,United States,hs_email,EN,B7,1,B,4,0
70122,India,Phone,UP,B7,0,A,18,0
70123,India,www.google.com,TR,B6,0,B,10,0
70124,India,Phone,Phone,B7,0,A,3,0
70125,India,Dir,TR,B7,0,A,10,0
70126,United States,rakuten,TR,B7,0,B,10,0
70127,United States,www.google.com,EN,B7,0,A,15,0
70128,United States,Dir,HS,B3,0,A,26,0
70129,India,Facebook,EN,B7,0,C,24,0
70130,India,Facebook,TR,B6,0,C,6,0
70131,India,Facebook,EN,B7,0,C,0,1
70132,United States,www.google.com,EN,B7,0,A,28,0
70133,India,Dir,HS,B7,0,A,115,0
70134,United States,blog,BS,B7,0,A,10,0
70135,India,Intercom,UP,B7,0,A,40,0
70136,India,Dir,GC,B7,0,A,5,0
70137,India,Dir,GC,B7,0,A,10,0
70138,ROW,www.google.com,IN,B7,0,A,10,0
70139,India,www.google.co.in,TR,B1,0,A,8,0
70140,India,Dir,IN,B1,0,A,5,0
70141,India,Dir,TR,B7,0,A,111,0
70142,India,Dir,TR,B3,0,B,10,0
70143,India,email,TR,B7,0,A,81,0
70144,India,Dir,TR,B1,0,A,5,0
70145,India,iPhone-app,IN,B7,0,A,20,0
70146,ROW,shareasale,HS,B7,0,B,4,0
70147,India,Dir,EN,B2,0,A,22,0
70148,United States,www.google.com,EN,B4,0,A,0,1
70149,ROW,hs_email,TR,B7,0,B,5,0
70150,ROW,hs_email,TR,B7,0,A,5,0
70151,India,blog,BS,B2,0,A,10,0
70152,United States,email,UP,B6,0,C,27,0
70153,India,hs_email,IN,B1,0,B,38,0
70154,India,Phone,Phone,B7,0,A,5,0
70155,India,google-search,TR,B1,0,A,10,0
70156,India,google-search,EN,B7,0,A,10,0
70157,India,www.google.co.in,IN,B7,0,A,3,0
70158,India,android-app,TR,B6,0,B,10,0
70159,United States,google-search,TR,B1,0,A,12,0
70160,ROW,Dir,HS,B7,0,A,137,0
70161,India,blog,BS,B7,0,A,10,0
70162,India,Phone,UP,B7,1,A,35,1
70163,India,www.google.co.in,HS,B7,0,A,57,0
70164,India,Dir,TR,B7,0,A,10,0
70165,India,bing,TR,B3,0,B,6,0
70166,India,bing,TR,B3,0,B,5,0
70167,India,Dir,EN,B1,0,A,4,0
70168,India,Facebook,TR,B2,0,A,31,0
70169,ROW,NityoIN,Blank,B7,0,A,23,0
70170,ROW,direct sales-NityoIN,Affiliate,B7,0,A,23,0
70171,India,Dir,TR,B2,0,A,10,0
70172,India,intercom-intercom,Blank,B7,0,A,4,0
70173,India,Phone,UP,B7,1,A,9,1
70174,United States,android-app,IN,B7,1,A,0,1
70175,India,Phone,Phone,B7,0,A,17,0
70176,India,Dir,UP,B7,0,A,0,1
70177,India,Dir,TR,B7,0,A,10,0
70178,ROW,google-search,IN,B7,0,A,10,0
70179,India,Custom Payment Link,Custom Link,B5,1,B,0,1
70180,India,android-app,Like,B1,0,B,10,0
70181,India,android-app,Like,B1,0,B,10,0
70182,ROW,app,HS,B7,1,A,2,1
70183,United States,www.google.com,Like,B7,1,B,0,1
70184,United States,www.google.com,HS,B7,0,A,10,0
70185,United States,hd-intercom,Blank,B7,0,A,9,0
70186,United States,iPhone-app,TR,B7,0,B,10,0
70187,India,youtube,EN,B3,0,A,5,0
70188,India,youtube,EN,B3,0,B,9,0
70189,India,youtube,EN,B3,0,B,10,0
70190,India,blog,BS,B7,0,A,10,0
70191,ROW,google-search,IN,B5,0,A,15,1
70192,India,googleweblight.com,TR,B2,0,A,10,0
70193,India,Custom Payment Link,Custom Link,B7,1,C,0,1
70194,India,Custom Payment Link,Custom Link,B7,1,C,0,1
70195,India,Dir,TR,B3,0,A,10,0
70196,India,Direct,IN,B7,0,B,3,0
70197,India,Direct,TR,B6,0,B,12,0
70198,India,Direct,TR,B6,0,B,10,0
70199,India,Dir,TR,B6,0,B,13,0
70200,India,Phone,UP,B1,0,B,2,0
70201,India,Dir,TR,B7,0,A,10,0
70202,United States,google-search,TR,B6,0,C,5,0
70203,United States,www.google.com,TR,B6,0,C,10,0
70204,United States,www.google.com,TR,B6,0,C,10,0
